DC,ID,CONDITION,FREQUENCY,GENDERS,AROUSAL,VALENCE
0.000215952943712824,1,4,0.7,3,NaN,NaN
0.000201271192265529,1,4,0.725,3,NaN,NaN
0.000188170124447339,1,4,0.75,3,NaN,NaN
0.000176427213588996,1,4,0.775,3,NaN,NaN
0.000165858404025512,1,4,0.8,3,NaN,NaN
0.000156310315475721,1,4,0.825,3,NaN,NaN
0.000147654239664842,1,4,0.85,3,NaN,NaN
0.000139781473137858,1,4,0.875,3,NaN,NaN
0.000132599656201447,1,4,0.9,3,NaN,NaN
0.000126029876711687,1,4,0.925,3,NaN,NaN
0.000120004360594321,1,4,0.95,3,NaN,NaN
0.000114464616368654,1,4,0.975,3,NaN,NaN
0.000109359933864295,1,4,1,3,NaN,NaN
0.00010464616141859,1,4,1.025,3,NaN,NaN
0.000100284703643814,1,4,1.05,3,NaN,NaN
9.62416951169807e-05,1,4,1.075,3,NaN,NaN
9.24873153105367e-05,1,4,1.1,3,NaN,NaN
8.89952176294456e-05,1,4,1.125,3,NaN,NaN
8.57420511797621e-05,1,4,1.15,3,NaN,NaN
8.27070583213281e-05,1,4,1.175,3,NaN,NaN
7.98717344845608e-05,1,4,1.2,3,NaN,NaN
7.72195394020838e-05,1,4,1.225,3,NaN,NaN
7.47356510004281e-05,1,4,1.25,3,NaN,NaN
7.24067548495254e-05,1,4,1.275,3,NaN,NaN
7.02208633790764e-05,1,4,1.3,3,NaN,NaN
6.81671601172617e-05,1,4,1.325,3,NaN,NaN
6.62358650466561e-05,1,4,1.35,3,NaN,NaN
6.44181178489306e-05,1,4,1.375,3,NaN,NaN
6.27058763581698e-05,1,4,1.4,3,NaN,NaN
6.10918279888143e-05,1,4,1.425,3,NaN,NaN
5.95693122689926e-05,1,4,1.45,3,NaN,NaN
5.81322529094364e-05,1,4,1.475,3,NaN,NaN
5.67750980849965e-05,1,4,1.5,3,NaN,NaN
5.54927678100119e-05,1,4,1.525,3,NaN,NaN
5.42806074584326e-05,1,4,1.55,3,NaN,NaN
5.31343466210013e-05,1,4,1.575,3,NaN,NaN
5.20500626100917e-05,1,4,1.6,3,NaN,NaN
5.1024148022072e-05,1,4,1.625,3,NaN,NaN
5.00532818506464e-05,1,4,1.65,3,NaN,NaN
4.91344037152234e-05,1,4,1.675,3,NaN,NaN
4.82646908281541e-05,1,4,1.7,3,NaN,NaN
4.74415373754887e-05,1,4,1.725,3,NaN,NaN
4.66625360291747e-05,1,4,1.75,3,NaN,NaN
4.59254613455907e-05,1,4,1.775,3,NaN,NaN
4.52282548369726e-05,1,4,1.8,3,NaN,NaN
4.45690115294733e-05,1,4,1.825,3,NaN,NaN
4.39459678450031e-05,1,4,1.85,3,NaN,NaN
4.33574906641848e-05,1,4,1.875,3,NaN,NaN
4.2802067445228e-05,1,4,1.9,3,NaN,NaN
4.22782972886622e-05,1,4,1.925,3,NaN,NaN
4.17848828510277e-05,1,4,1.95,3,NaN,NaN
4.13206230220768e-05,1,4,1.975,3,NaN,NaN
4.08844062900391e-05,1,4,2,3,NaN,NaN
4.04752047282522e-05,1,4,2.025,3,NaN,NaN
4.00920685441274e-05,1,4,2.05,3,NaN,NaN
3.97341211381592e-05,1,4,2.075,3,NaN,NaN
3.94005546266273e-05,1,4,2.1,3,NaN,NaN
3.90906257868762e-05,1,4,2.125,3,NaN,NaN
3.88036523887025e-05,1,4,2.15,3,NaN,NaN
3.85390098794933e-05,1,4,2.175,3,NaN,NaN
3.829612839443e-05,1,4,2.2,3,NaN,NaN
3.80744900663378e-05,1,4,2.225,3,NaN,NaN
3.78736266126974e-05,1,4,2.25,3,NaN,NaN
3.76931171799682e-05,1,4,2.275,3,NaN,NaN
3.75325864277518e-05,1,4,2.3,3,NaN,NaN
3.73917028374789e-05,1,4,2.325,3,NaN,NaN
3.72701772322717e-05,1,4,2.35,3,NaN,NaN
3.71677614964312e-05,1,4,2.375,3,NaN,NaN
3.70842474846607e-05,1,4,2.4,3,NaN,NaN
3.70194661126778e-05,1,4,2.425,3,NaN,NaN
3.69732866223117e-05,1,4,2.45,3,NaN,NaN
3.69456160155406e-05,1,4,2.475,3,NaN,NaN
0.03561545296884,1,4,0,3,NaN,NaN
0.0591950531398443,1,4,0.025,3,NaN,NaN
0.0663966105963986,1,4,0.05,3,NaN,NaN
0.0252032498997751,1,4,0.075,3,NaN,NaN
0.011521723579441,1,4,0.1,3,NaN,NaN
0.00654305057876418,1,4,0.125,3,NaN,NaN
0.00423637134167973,1,4,0.15,3,NaN,NaN
0.00297995258114148,1,4,0.175,3,NaN,NaN
0.00221768450108633,1,4,0.2,3,NaN,NaN
0.0017189045743363,1,4,0.225,3,NaN,NaN
0.00137387999844298,1,4,0.25,3,NaN,NaN
0.00112485108274533,1,4,0.275,3,NaN,NaN
0.0009389789900418,1,4,0.3,3,NaN,NaN
0.00079642949030213,1,4,0.325,3,NaN,NaN
0.000684625844404568,1,4,0.35,3,NaN,NaN
0.000595268215568691,1,4,0.375,3,NaN,NaN
0.000522693290617273,1,4,0.4,3,NaN,NaN
0.000462925756121729,1,4,0.425,3,NaN,NaN
0.000413106445463652,1,4,0.45,3,NaN,NaN
0.000371135033552943,1,4,0.475,3,NaN,NaN
0.000335439772078746,1,4,0.5,3,NaN,NaN
0.000304825028932341,1,4,0.525,3,NaN,NaN
0.000278367907226599,1,4,0.55,3,NaN,NaN
0.00025534664384455,1,4,0.575,3,NaN,NaN
0.000235190069976145,1,4,0.6,3,NaN,NaN
0.000217441324732547,1,4,0.625,3,NaN,NaN
0.000201731397174622,1,4,0.65,3,NaN,NaN
0.000187759562139203,1,4,0.675,3,NaN,NaN
0.000175278727093048,1,4,0.7,3,NaN,NaN
0.000164084327522569,1,4,0.725,3,NaN,NaN
0.000154005819997537,1,4,0.75,3,NaN,NaN
0.000144900099808432,1,4,0.775,3,NaN,NaN
0.000136646360405339,1,4,0.8,3,NaN,NaN
0.000129142044145284,1,4,0.825,3,NaN,NaN
0.000122299627004415,1,4,0.85,3,NaN,NaN
0.000116044046311613,1,4,0.875,3,NaN,NaN
0.000110310628433275,1,4,0.9,3,NaN,NaN
0.000105043408222976,1,4,0.925,3,NaN,NaN
0.000100193757722462,1,4,0.95,3,NaN,NaN
9.57192606712012e-05,1,4,0.975,3,NaN,NaN
9.1582783672896e-05,1,4,1,3,NaN,NaN
8.77517056655942e-05,1,4,1.025,3,NaN,NaN
8.4197275564796e-05,1,4,1.05,3,NaN,NaN
8.08940742567915e-05,1,4,1.075,3,NaN,NaN
7.78195619921322e-05,1,4,1.1,3,NaN,NaN
7.49536960181307e-05,1,4,1.125,3,NaN,NaN
7.22786062541342e-05,1,4,1.15,3,NaN,NaN
6.97783191471633e-05,1,4,1.175,3,NaN,NaN
6.74385216930983e-05,1,4,1.2,3,NaN,NaN
6.52463590791816e-05,1,4,1.225,3,NaN,NaN
6.31902605801642e-05,1,4,1.25,3,NaN,NaN
6.12597892864069e-05,1,4,1.275,3,NaN,NaN
5.94455120064326e-05,1,4,1.3,3,NaN,NaN
5.77388863065367e-05,1,4,1.325,3,NaN,NaN
5.61321621554629e-05,1,4,1.35,3,NaN,NaN
5.46182960557463e-05,1,4,1.375,3,NaN,NaN
5.31908758831704e-05,1,4,1.4,3,NaN,NaN
5.18440549360768e-05,1,4,1.425,3,NaN,NaN
5.05724939283085e-05,1,4,1.45,3,NaN,NaN
4.93713098523411e-05,1,4,1.475,3,NaN,NaN
4.82360307998572e-05,1,4,1.5,3,NaN,NaN
4.71625559614173e-05,1,4,1.525,3,NaN,NaN
4.61471201396515e-05,1,4,1.55,3,NaN,NaN
4.51862622052922e-05,1,4,1.575,3,NaN,NaN
4.42767970054799e-05,1,4,1.6,3,NaN,NaN
4.34157903015782e-05,1,4,1.625,3,NaN,NaN
4.26005363712962e-05,1,4,1.65,3,NaN,NaN
4.18285379589082e-05,1,4,1.675,3,NaN,NaN
4.10974882991634e-05,1,4,1.7,3,NaN,NaN
4.04052549762454e-05,1,4,1.725,3,NaN,NaN
3.97498654098141e-05,1,4,1.75,3,NaN,NaN
3.91294937865261e-05,1,4,1.775,3,NaN,NaN
3.85424492781531e-05,1,4,1.8,3,NaN,NaN
3.79871654070357e-05,1,4,1.825,3,NaN,NaN
3.74621904365924e-05,1,4,1.85,3,NaN,NaN
3.69661786793349e-05,1,4,1.875,3,NaN,NaN
3.64978826276438e-05,1,4,1.9,3,NaN,NaN
3.60561458237143e-05,1,4,1.925,3,NaN,NaN
3.56398963948169e-05,1,4,1.95,3,NaN,NaN
3.52481411885356e-05,1,4,1.975,3,NaN,NaN
3.4879960450111e-05,1,4,2,3,NaN,NaN
3.45345029905734e-05,1,4,2.025,3,NaN,NaN
3.4210981800122e-05,1,4,2.05,3,NaN,NaN
3.39086700662985e-05,1,4,2.075,3,NaN,NaN
3.36268975610046e-05,1,4,2.1,3,NaN,NaN
3.3365047364401e-05,1,4,2.125,3,NaN,NaN
3.31225528972671e-05,1,4,2.15,3,NaN,NaN
3.28988952365588e-05,1,4,2.175,3,NaN,NaN
3.26936006917135e-05,1,4,2.2,3,NaN,NaN
3.250623862178e-05,1,4,2.225,3,NaN,NaN
3.23364194757135e-05,1,4,2.25,3,NaN,NaN
3.2183793040221e-05,1,4,2.275,3,NaN,NaN
3.20480468813939e-05,1,4,2.3,3,NaN,NaN
3.19289049680451e-05,1,4,2.325,3,NaN,NaN
3.18261264662045e-05,1,4,2.35,3,NaN,NaN
3.17395046956416e-05,1,4,2.375,3,NaN,NaN
3.1668866240585e-05,1,4,2.4,3,NaN,NaN
3.16140702080258e-05,1,4,2.425,3,NaN,NaN
3.15750076281319e-05,1,4,2.45,3,NaN,NaN
3.1551600992371e-05,1,4,2.475,3,NaN,NaN
0.0371169037426168,1,4,0,3,NaN,NaN
0.0197908677943843,1,4,0.025,3,NaN,NaN
0.019678921503734,1,4,0.05,3,NaN,NaN
0.0204038813690348,1,4,0.075,3,NaN,NaN
0.0212113506982616,1,4,0.1,3,NaN,NaN
0.0218113658775782,1,4,0.125,3,NaN,NaN
0.0220402282293115,1,4,0.15,3,NaN,NaN
0.0218441433274237,1,4,0.175,3,NaN,NaN
0.0212574463083107,1,4,0.2,3,NaN,NaN
0.0203660539930325,1,4,0.225,3,NaN,NaN
0.0192718970811153,1,4,0.25,3,NaN,NaN
0.018068796405056,1,4,0.275,3,NaN,NaN
0.0168311578898979,1,4,0.3,3,NaN,NaN
0.015611855073812,1,4,0.325,3,NaN,NaN
0.0144449125453586,1,4,0.35,3,NaN,NaN
0.0133498211337007,1,4,0.375,3,NaN,NaN
0.0123357723012218,1,4,0.4,3,NaN,NaN
0.0114051280879023,1,4,0.425,3,NaN,NaN
0.0105560003704838,1,4,0.45,3,NaN,NaN
0.00978405079758053,1,4,0.475,3,NaN,NaN
0.00908368914918629,1,4,0.5,3,NaN,NaN
0.0084488390844178,1,4,0.525,3,NaN,NaN
0.00787340677097746,1,4,0.55,3,NaN,NaN
0.00735155219509309,1,4,0.575,3,NaN,NaN
0.00687783305387492,1,4,0.6,3,NaN,NaN
0.00644726859814513,1,4,0.625,3,NaN,NaN
0.00605535476307863,1,4,0.65,3,NaN,NaN
0.00569805091732738,1,4,0.675,3,NaN,NaN
0.00537175118069287,1,4,0.7,3,NaN,NaN
0.00507324839509036,1,4,0.725,3,NaN,NaN
0.00479969566986993,1,4,0.75,3,NaN,NaN
0.0045485683909016,1,4,0.775,3,NaN,NaN
0.00431762829521793,1,4,0.8,3,NaN,NaN
0.0041048904098136,1,4,0.825,3,NaN,NaN
0.00390859316272659,1,4,0.85,3,NaN,NaN
0.00372717168417344,1,4,0.875,3,NaN,NaN
0.00355923415191527,1,4,0.9,3,NaN,NaN
0.00340354095065888,1,4,0.925,3,NaN,NaN
0.00325898637952714,1,4,0.95,3,NaN,NaN
0.00312458263487091,1,4,0.975,3,NaN,NaN
0.00299944580550726,1,4,1,3,NaN,NaN
0.00288278363606123,1,4,1.025,3,NaN,NaN
0.00277388483665139,1,4,1.05,3,NaN,NaN
0.00267210974080187,1,4,1.075,3,NaN,NaN
0.00257688213651196,1,4,1.1,3,NaN,NaN
0.00248768211696242,1,4,1.125,3,NaN,NaN
0.00240403981695624,1,4,1.15,3,NaN,NaN
0.00232552991873822,1,4,1.175,3,NaN,NaN
0.00225176682634004,1,4,1.2,3,NaN,NaN
0.0021824004211754,1,4,1.225,3,NaN,NaN
0.00211711232342895,1,4,1.25,3,NaN,NaN
0.00205561259402686,1,4,1.275,3,NaN,NaN
0.00199763682082814,1,4,1.3,3,NaN,NaN
0.00194294354030881,1,4,1.325,3,NaN,NaN
0.00189131195258435,1,4,1.35,3,NaN,NaN
0.00184253989327287,1,4,1.375,3,NaN,NaN
0.0017964420305689,1,4,1.4,3,NaN,NaN
0.00175284826008578,1,4,1.425,3,NaN,NaN
0.00171160227363005,1,4,1.45,3,NaN,NaN
0.00167256028117681,1,4,1.475,3,NaN,NaN
0.00163558986799217,1,4,1.5,3,NaN,NaN
0.00160056897115892,1,4,1.525,3,NaN,NaN
0.00156738496175712,1,4,1.55,3,NaN,NaN
0.00153593382067687,1,4,1.575,3,NaN,NaN
0.0015061193975347,1,4,1.6,3,NaN,NaN
0.00147785274346056,1,4,1.625,3,NaN,NaN
0.00145105150964683,1,4,1.65,3,NaN,NaN
0.00142563940452851,1,4,1.675,3,NaN,NaN
0.00140154570331487,1,4,1.7,3,NaN,NaN
0.00137870480433461,1,4,1.725,3,NaN,NaN
0.00135705582730443,1,4,1.75,3,NaN,NaN
0.00133654224919725,1,4,1.775,3,NaN,NaN
0.00131711157388185,1,4,1.8,3,NaN,NaN
0.00129871503214092,1,4,1.825,3,NaN,NaN
0.00128130730905574,1,4,1.85,3,NaN,NaN
0.00126484629608193,1,4,1.875,3,NaN,NaN
0.00124929286543601,1,4,1.9,3,NaN,NaN
0.00123461066467364,1,4,1.925,3,NaN,NaN
0.00122076592957073,1,4,1.95,3,NaN,NaN
0.00120772731362244,1,4,1.975,3,NaN,NaN
0.00119546573265584,1,4,2,3,NaN,NaN
0.00118395422321258,1,4,2.025,3,NaN,NaN
0.00117316781350012,1,4,2.05,3,NaN,NaN
0.0011630834058377,1,4,2.075,3,NaN,NaN
0.00115367966963613,1,4,2.1,3,NaN,NaN
0.0011449369440521,1,4,2.125,3,NaN,NaN
0.00113683714954876,1,4,2.15,3,NaN,NaN
0.00112936370767541,1,4,2.175,3,NaN,NaN
0.0011225014684533,1,4,2.2,3,NaN,NaN
0.0011162366448203,1,4,2.225,3,NaN,NaN
0.00111055675364762,1,4,2.25,3,NaN,NaN
0.00110545056289626,1,4,2.275,3,NaN,NaN
0.00110090804453055,1,4,2.3,3,NaN,NaN
0.00109692033285197,1,4,2.325,3,NaN,NaN
0.00109347968795797,1,4,2.35,3,NaN,NaN
0.00109057946406976,1,4,2.375,3,NaN,NaN
0.00108821408250872,1,4,2.4,3,NaN,NaN
0.00108637900913492,1,4,2.425,3,NaN,NaN
0.0010850707360933,1,4,2.45,3,NaN,NaN
0.00108428676774284,1,4,2.475,3,NaN,NaN
0.393943147463158,1,4,0,3,NaN,NaN
0.145629626083387,1,4,0.025,3,NaN,NaN
0.0207209432437166,1,4,0.05,3,NaN,NaN
0.00664303483517244,1,4,0.075,3,NaN,NaN
0.00343365665449154,1,4,0.1,3,NaN,NaN
0.00228641423872569,1,4,0.125,3,NaN,NaN
0.00175457343402137,1,4,0.15,3,NaN,NaN
0.00146387712755612,1,4,0.175,3,NaN,NaN
0.00128592014294575,1,4,0.2,3,NaN,NaN
0.0011674883839962,1,4,0.225,3,NaN,NaN
0.00108336845887086,1,4,0.25,3,NaN,NaN
0.0010203699546233,1,4,0.275,3,NaN,NaN
0.000971050203898277,1,4,0.3,3,NaN,NaN
0.000930953984407391,1,4,0.325,3,NaN,NaN
0.000897285998966453,1,4,0.35,3,NaN,NaN
0.000868224740703365,1,4,0.375,3,NaN,NaN
0.000842546188616983,1,4,0.4,3,NaN,NaN
0.000819406917747948,1,4,0.425,3,NaN,NaN
0.000798213707205514,1,4,0.45,3,NaN,NaN
0.000778542259949856,1,4,0.475,3,NaN,NaN
0.00076008492256994,1,4,0.5,3,NaN,NaN
0.000742616126306135,1,4,0.525,3,NaN,NaN
0.000725968989511707,1,4,0.55,3,NaN,NaN
0.000710019141514121,1,4,0.575,3,NaN,NaN
0.000694673332456015,1,4,0.6,3,NaN,NaN
0.000679861284388585,1,4,0.625,3,NaN,NaN
0.000665529780668535,1,4,0.65,3,NaN,NaN
0.000651638328445565,1,4,0.675,3,NaN,NaN
0.000638155944327562,1,4,0.7,3,NaN,NaN
0.000625058753404384,1,4,0.725,3,NaN,NaN
0.000612328184712638,1,4,0.75,3,NaN,NaN
0.000599949608924973,1,4,0.775,3,NaN,NaN
0.000587911307068026,1,4,0.8,3,NaN,NaN
0.000576203689050279,1,4,0.825,3,NaN,NaN
0.000564818701974915,1,4,0.85,3,NaN,NaN
0.000553749383403256,1,4,0.875,3,NaN,NaN
0.000542989525762703,1,4,0.9,3,NaN,NaN
0.000532533426196321,1,4,0.925,3,NaN,NaN
0.000522375702172053,1,4,0.95,3,NaN,NaN
0.000512511157689424,1,4,0.975,3,NaN,NaN
0.000502934688346393,1,4,1,3,NaN,NaN
0.000493641216146336,1,4,1.025,3,NaN,NaN
0.000484625646940083,1,4,1.05,3,NaN,NaN
0.000475882844959447,1,4,1.075,3,NaN,NaN
0.000467407620115434,1,4,1.1,3,NaN,NaN
0.000459194724686785,1,4,1.125,3,NaN,NaN
0.00045123885677277,1,4,1.15,3,NaN,NaN
0.000443534668473656,1,4,1.175,3,NaN,NaN
0.000436076777227394,1,4,1.2,3,NaN,NaN
0.000428859779098482,1,4,1.225,3,NaN,NaN
0.000421878263105091,1,4,1.25,3,NaN,NaN
0.000415126825899428,1,4,1.275,3,NaN,NaN
0.000408600086296533,1,4,1.3,3,NaN,NaN
0.000402292699288134,1,4,1.325,3,NaN,NaN
0.000396199369288712,1,4,1.35,3,NaN,NaN
0.000390314862446793,1,4,1.375,3,NaN,NaN
0.000384634017920661,1,4,1.4,3,NaN,NaN
0.000379151758068262,1,4,1.425,3,NaN,NaN
0.000373863097539141,1,4,1.45,3,NaN,NaN
0.000368763151284479,1,4,1.475,3,NaN,NaN
0.00036384714152174,1,4,1.5,3,NaN,NaN
0.000359110403704761,1,4,1.525,3,NaN,NaN
0.000354548391559611,1,4,1.55,3,NaN,NaN
0.000350156681252408,1,4,1.575,3,NaN,NaN
0.000345930974758234,1,4,1.6,3,NaN,NaN
0.000341867102501101,1,4,1.625,3,NaN,NaN
0.000337961025334171,1,4,1.65,3,NaN,NaN
0.000334208835927417,1,4,1.675,3,NaN,NaN
0.000330606759627176,1,4,1.7,3,NaN,NaN
0.000327151154848653,1,4,1.725,3,NaN,NaN
0.000323838513058788,1,4,1.75,3,NaN,NaN
0.00032066545840295,1,4,1.775,3,NaN,NaN
0.000317628747025041,1,4,1.8,3,NaN,NaN
0.000314725266126635,1,4,1.825,3,NaN,NaN
0.000311952032806974,1,4,1.85,3,NaN,NaN
0.000309306192721957,1,4,1.875,3,NaN,NaN
0.000306785018596788,1,4,1.9,3,NaN,NaN
0.000304385908623637,1,4,1.925,3,NaN,NaN
0.000302106384772588,1,4,1.95,3,NaN,NaN
0.000299944091041314,1,4,1.975,3,NaN,NaN
0.00029789679166624,1,4,2,3,NaN,NaN
0.000295962369315561,1,4,2.025,3,NaN,NaN
0.000294138823282231,1,4,2.05,3,NaN,NaN
0.000292424267693037,1,4,2.075,3,NaN,NaN
0.000290816929748019,1,4,2.1,3,NaN,NaN
0.000289315148002835,1,4,2.125,3,NaN,NaN
0.000287917370705177,1,4,2.15,3,NaN,NaN
0.000286622154194972,1,4,2.175,3,NaN,NaN
0.000285428161376933,1,4,2.2,3,NaN,NaN
0.000284334160272876,1,4,2.225,3,NaN,NaN
0.000283339022660313,1,4,2.25,3,NaN,NaN
0.000282441722802937,1,4,2.275,3,NaN,NaN
0.00028164133627783,1,4,2.3,3,NaN,NaN
0.000280937038903581,1,4,2.325,3,NaN,NaN
0.000280328105772853,1,4,2.35,3,NaN,NaN
0.000279813910392421,1,4,2.375,3,NaN,NaN
0.000279393923933194,1,4,2.4,3,NaN,NaN
0.000279067714592334,1,4,2.425,3,NaN,NaN
0.000278834947069149,1,4,2.45,3,NaN,NaN
0.000278695382156113,1,4,2.475,3,NaN,NaN
0.948392460335329,1,4,0,3,NaN,NaN
0.680423566482169,1,4,0.025,3,NaN,NaN
0.275795686838865,1,4,0.05,3,NaN,NaN
0.13553132071162,1,4,0.075,3,NaN,NaN
0.0790044015471504,1,4,0.1,3,NaN,NaN
0.0514260337622504,1,4,0.125,3,NaN,NaN
0.0360597456090304,1,4,0.15,3,NaN,NaN
0.0266616132482497,1,4,0.175,3,NaN,NaN
0.0205080821760205,1,4,0.2,3,NaN,NaN
0.0162646993462864,1,4,0.225,3,NaN,NaN
0.0132171710109106,1,4,0.25,3,NaN,NaN
0.0109557679184426,1,4,0.275,3,NaN,NaN
0.00923205205509951,1,4,0.3,3,NaN,NaN
0.0078883774252948,1,4,0.325,3,NaN,NaN
0.00682084512151019,1,4,0.35,3,NaN,NaN
0.00595874637880432,1,4,0.375,3,NaN,NaN
0.00525261819695403,1,4,0.4,3,NaN,NaN
0.00466702494777189,1,4,0.425,3,NaN,NaN
0.00417604525978342,1,4,0.45,3,NaN,NaN
0.00376036532646139,1,4,0.475,3,NaN,NaN
0.00340535726905872,1,4,0.5,3,NaN,NaN
0.00309977891669775,1,4,0.525,3,NaN,NaN
0.00283487562756631,1,4,0.55,3,NaN,NaN
0.00260374816843669,1,4,0.575,3,NaN,NaN
0.00240090028613191,1,4,0.6,3,NaN,NaN
0.00222190989946722,1,4,0.625,3,NaN,NaN
0.00206318677608673,1,4,0.65,3,NaN,NaN
0.00192179164911625,1,4,0.675,3,NaN,NaN
0.00179529959970602,1,4,0.7,3,NaN,NaN
0.00168169574783931,1,4,0.725,3,NaN,NaN
0.00157929480775124,1,4,0.75,3,NaN,NaN
0.00148667846753676,1,4,0.775,3,NaN,NaN
0.00140264621927748,1,4,0.8,3,NaN,NaN
0.00132617643710244,1,4,0.825,3,NaN,NaN
0.00125639533343285,1,4,0.85,3,NaN,NaN
0.00119255202267164,1,4,0.875,3,NaN,NaN
0.0011339983570069,1,4,0.9,3,NaN,NaN
0.00108017251863883,1,4,0.925,3,NaN,NaN
0.00103058558958655,1,4,0.95,3,NaN,NaN
0.000984810497273805,1,4,0.975,3,NaN,NaN
0.000942472867529733,1,4,1,3,NaN,NaN
0.00090324341799966,1,4,1.025,3,NaN,NaN
0.000866831602524616,1,4,1.05,3,NaN,NaN
0.000832980276818469,1,4,1.075,3,NaN,NaN
0.000801461202138023,1,4,1.1,3,NaN,NaN
0.000772071239836806,1,4,1.125,3,NaN,NaN
0.000744629118119254,1,4,1.15,3,NaN,NaN
0.000718972674764018,1,4,1.175,3,NaN,NaN
0.0006949564974157,1,4,1.2,3,NaN,NaN
0.000672449897278611,1,4,1.225,3,NaN,NaN
0.000651335163466104,1,4,1.25,3,NaN,NaN
0.000631506054464841,1,4,1.275,3,NaN,NaN
0.000612866490628215,1,4,1.3,3,NaN,NaN
0.00059532941767644,1,4,1.325,3,NaN,NaN
0.000578815816133149,1,4,1.35,3,NaN,NaN
0.000563253835689426,1,4,1.375,3,NaN,NaN
0.000548578036829456,1,4,1.4,3,NaN,NaN
0.000534728724814508,1,4,1.425,3,NaN,NaN
0.000521651363412774,1,4,1.45,3,NaN,NaN
0.000509296057668909,1,4,1.475,3,NaN,NaN
0.000497617096598645,1,4,1.5,3,NaN,NaN
0.000486572548026924,1,4,1.525,3,NaN,NaN
0.000476123898907974,1,4,1.55,3,NaN,NaN
0.00046623573540964,1,4,1.575,3,NaN,NaN
0.000456875457841882,1,4,1.6,3,NaN,NaN
0.000448013026185458,1,4,1.625,3,NaN,NaN
0.000439620732551249,1,4,1.65,3,NaN,NaN
0.000431672997390262,1,4,1.675,3,NaN,NaN
0.000424146186692412,1,4,1.7,3,NaN,NaN
0.000417018447770349,1,4,1.725,3,NaN,NaN
0.000410269561531923,1,4,1.75,3,NaN,NaN
0.000403880809409369,1,4,1.775,3,NaN,NaN
0.000397834853341391,1,4,1.8,3,NaN,NaN
0.000392115627401454,1,4,1.825,3,NaN,NaN
0.000386708239836364,1,4,1.85,3,NaN,NaN
0.000381598884427431,1,4,1.875,3,NaN,NaN
0.000376774760215493,1,4,1.9,3,NaN,NaN
0.000372223998743464,1,4,1.925,3,NaN,NaN
0.000367935598068255,1,4,1.95,3,NaN,NaN
0.000363899362879894,1,4,1.975,3,NaN,NaN
0.000360105850140998,1,4,2,3,NaN,NaN
0.000356546319726072,1,4,2.025,3,NaN,NaN
0.000353212689598394,1,4,2.05,3,NaN,NaN
0.000350097495113801,1,4,2.075,3,NaN,NaN
0.000347193852086213,1,4,2.1,3,NaN,NaN
0.000344495423290148,1,4,2.125,3,NaN,NaN
0.000341996388111351,1,4,2.15,3,NaN,NaN
0.000339691415088656,1,4,2.175,3,NaN,NaN
0.000337575637118767,1,4,2.2,3,NaN,NaN
0.000335644629121246,1,4,2.225,3,NaN,NaN
0.000333894387983999,1,4,2.25,3,NaN,NaN
0.000332321314630323,1,4,2.275,3,NaN,NaN
0.000330922198067365,1,4,2.3,3,NaN,NaN
0.00032969420129295,1,4,2.325,3,NaN,NaN
0.000328634848953368,1,4,2.35,3,NaN,NaN
0.000327742016659068,1,4,2.375,3,NaN,NaN
0.000327013921878491,1,4,2.4,3,NaN,NaN
0.000326449116342663,1,4,2.425,3,NaN,NaN
0.000326046479904713,1,4,2.45,3,NaN,NaN
0.000325805215809519,1,4,2.475,3,NaN,NaN
0.689777098785171,1,4,0,3,NaN,NaN
0.0474119978745653,1,4,0.025,3,NaN,NaN
0.0342209412921084,1,4,0.05,3,NaN,NaN
0.026079421371141,1,4,0.075,3,NaN,NaN
0.020480137063296,1,4,0.1,3,NaN,NaN
0.0167019277575625,1,4,0.125,3,NaN,NaN
0.0141234839070568,1,4,0.15,3,NaN,NaN
0.0123139686043556,1,4,0.175,3,NaN,NaN
0.0110008711743566,1,4,0.2,3,NaN,NaN
0.010015014395296,1,4,0.225,3,NaN,NaN
0.00925031056082434,1,4,0.25,3,NaN,NaN
0.00863886221066068,1,4,0.275,3,NaN,NaN
0.00813619541747959,1,4,0.3,3,NaN,NaN
0.0077125086285883,1,4,0.325,3,NaN,NaN
0.00734740685105765,1,4,0.35,3,NaN,NaN
0.007026664883157,1,4,0.375,3,NaN,NaN
0.00674019137849096,1,4,0.4,3,NaN,NaN
0.00648071869194478,1,4,0.425,3,NaN,NaN
0.00624294133527435,1,4,0.45,3,NaN,NaN
0.00602293797617206,1,4,0.475,3,NaN,NaN
0.00581777653717297,1,4,0.5,3,NaN,NaN
0.00562523994881487,1,4,0.525,3,NaN,NaN
0.00544363291905213,1,4,0.55,3,NaN,NaN
0.00527164405346802,1,4,0.575,3,NaN,NaN
0.00510824639262506,1,4,0.6,3,NaN,NaN
0.0049526249949372,1,4,0.625,3,NaN,NaN
0.00480412380176473,1,4,0.65,3,NaN,NaN
0.00466220640341308,1,4,0.675,3,NaN,NaN
0.00452642692335313,1,4,0.7,3,NaN,NaN
0.00439640832777827,1,4,0.725,3,NaN,NaN
0.00427182622151373,1,4,0.75,3,NaN,NaN
0.0041523967200156,1,4,0.775,3,NaN,NaN
0.00403786736271492,1,4,0.8,3,NaN,NaN
0.00392801030277034,1,4,0.825,3,NaN,NaN
0.00382261720418361,1,4,0.85,3,NaN,NaN
0.00372149542078362,1,4,0.875,3,NaN,NaN
0.00362446513764412,1,4,0.9,3,NaN,NaN
0.00353135723441208,1,4,0.925,3,NaN,NaN
